"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UniRef90_A0A329TG31|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.106235891480776	0.020683529646976	0.104358286049362	0.416940314645928	0.784788533098606	0.416940314645928	0.784788533098606	NA	"abundance"	105	57
"UniClust90_15313-OBKKFDFO_00657|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.22854893102309	-0.0172759480074225	0.257989639878808	0.417023691621026	0.784802205567512	0.417023691621026	0.784802205567512	NA	"abundance"	105	79
"UniClust90_15313-PCOFLNBM_01404|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.11016009751196	0.0182835451620962	0.156083458737485	0.417137175799077	0.784810055954123	0.417137175799077	0.784810055954123	NA	"abundance"	105	48
"UniClust90_15313-LJLILDNO_01490|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0726074389047165	0.0182835451620962	0.0663258131704413	0.41718009084323	0.784810055954123	0.41718009084323	0.784810055954123	NA	"abundance"	105	61
"UniClust90_15315-OLDKGIOF_00083|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.137831893090531	0.020683529646976	0.14369803366165	0.417436763658624	0.784913628969563	0.417436763658624	0.784913628969563	NA	"abundance"	105	79
"UniClust90_15313-ANJBPKHM_00001|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0674952821089247	0.0182835451620962	0.10282738279044	0.417446665832928	0.784913628969563	0.417446665832928	0.784913628969563	NA	"abundance"	105	40
"UniClust90_15313-BOHJHAJK_01402|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.241153944837153	0.020683529646976	0.266244420962017	0.417488162830787	0.784913628969563	0.417488162830787	0.784913628969563	NA	"abundance"	105	46
"UniRef90_UNK15313-AJOEIHIC_01599|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.17484753902624	0.020683529646976	0.237292613700436	0.417544203374462	0.784913628969563	0.417544203374462	0.784913628969563	NA	"abundance"	105	60
"UniRef90_UNK15313-IPBCPIPN_01315|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.142951705658025	0.0182835451620962	0.192735721438158	0.417615766514113	0.784913628969563	0.417615766514113	0.784913628969563	NA	"abundance"	105	22
"UniClust90_15313-LOLODNKL_01876|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0741241234168912	0.0182835451620962	0.112517817713012	0.418168586435772	0.785744076857036	0.418168586435772	0.785744076857036	NA	"abundance"	105	81
"UniClust90_15313-BHLFBAMC_00876|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.128840619717479	0.020683529646976	0.131322534454935	0.418270379087989	0.785744076857036	0.418270379087989	0.785744076857036	NA	"abundance"	105	67
"UniClust90_15313-HNCIFPEB_00405|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.141234452330914	0.0182835451620962	0.194680944467325	0.418357721922009	0.785744076857036	0.418357721922009	0.785744076857036	NA	"abundance"	105	80
"UniClust90_15313-MEBPCFCE_00977|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.156085064062155	0.0182835451620962	0.165778983700429	0.418362426723414	0.785744076857036	0.418362426723414	0.785744076857036	NA	"abundance"	105	26
"UniClust90_15313-GCOJLKFN_00816|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.125161803615763	-0.0172759480074225	0.174289378978664	0.418518426331148	0.785893916208426	0.418518426331148	0.785893916208426	NA	"abundance"	105	76
"UniClust90_15313-JGCDNHMI_01052|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.200304423107027	0.020683529646976	0.220489627589395	0.418754521091992	0.786194076289062	0.418754521091992	0.786194076289062	NA	"abundance"	105	63
"UniRef90_UNK15313-HNCIFPEB_00568|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.161418591352617	0.020683529646976	0.172968186612549	0.418831711828429	0.786195845742387	0.418831711828429	0.786195845742387	NA	"abundance"	105	82
"UniClust90_15313-IHCKJNKE_01534|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.181187404383605	-0.0172759480074225	0.2004798798146	0.419180693118901	0.7867077041771	0.419180693118901	0.7867077041771	NA	"abundance"	105	62
"UniClust90_15313-EEHKDFFB_00532|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.213861187355312	0.0182835451620962	0.269894863045793	0.419259527539737	0.786712463778386	0.419259527539737	0.786712463778386	NA	"abundance"	105	24
"UniClust90_15313-IJIHHOIG_01581|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.138187989576581	0.0182835451620962	0.145582274373956	0.419464133042405	0.786953179730757	0.419464133042405	0.786953179730757	NA	"abundance"	105	46
"UniClust90_15313-MEBOIBFE_00249|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.0292409315532745	-0.290682613120024	0.391169844610234	0.419570970348232	0.78701041936704	0.419570970348232	0.78701041936704	NA	"abundance"	105	46
"UniClust90_15313-DBJBBJOI_01096|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0511438949662459	0.0182835451620962	0.0848115956745828	0.419732679134569	0.787129328144406	0.419732679134569	0.787129328144406	NA	"abundance"	105	72
"UniRef90_UNK15313-KMJBHMHD_01614|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.300651986367417	-0.0172759480074225	0.348405780495882	0.419787040584433	0.787129328144406	0.419787040584433	0.787129328144406	NA	"abundance"	105	63
"UniRef90_A0A2A7BDL5|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0217152757249783	0.0182835451620962	0.0487756009385476	0.41989324966634	0.787185326783569	0.41989324966634	0.787185326783569	NA	"abundance"	105	85
"UniRef90_D5HH10|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.278336387711161	-0.0172759480074225	0.321250703032416	0.420123617652826	0.787474026834811	0.420123617652826	0.787474026834811	NA	"abundance"	105	90
"UniClust90_15313-CBAGNMJN_01953|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.152453971951023	0.020683529646976	0.213701796095023	0.420531441285343	0.787877374035919	0.420531441285343	0.787877374035919	NA	"abundance"	105	80
"UniRef90_UNK15313-GPLOMAIH_01235|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.186415420808157	-0.0172759480074225	0.205351116011011	0.420554946102209	0.787877374035919	0.420554946102209	0.787877374035919	NA	"abundance"	105	37
"UniClust90_15313-OFPAILDP_01921|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-1.09183294618265	-0.0172759480074225	1.25623339431247	0.42062126778429	0.787877374035919	0.42062126778429	0.787877374035919	NA	"abundance"	105	13
"UniClust90_15313-DOGEIJFN_00237|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.173878675582681	0.020683529646976	0.239724246631497	0.420700920459717	0.787877374035919	0.420700920459717	0.787877374035919	NA	"abundance"	105	61
"UniClust90_15318-NONAGOPN_00471|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.182556967978333	0.020683529646976	0.194784685289095	0.420720863295681	0.787877374035919	0.420720863295681	0.787877374035919	NA	"abundance"	105	34
"UniRef90_A0A2A7BDZ2|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.433406121794905	-0.290682613120024	0.175555374978321	0.421347295615646	0.788752912875891	0.421347295615646	0.788752912875891	NA	"abundance"	105	82
"UniClust90_15313-NBEEBNFM_00290|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.184585284883424	0.0182835451620962	0.202563232494446	0.421406594660437	0.788752912875891	0.421406594660437	0.788752912875891	NA	"abundance"	105	26
"UniClust90_15313-LBDKAJCC_00488|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0593570823578025	-0.0172759480074225	0.0939017123989002	0.42141788352568	0.788752912875891	0.42141788352568	0.788752912875891	NA	"abundance"	105	89
"UniClust90_15313-HDKNKJEE_01664|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0505656200508146	0.020683529646976	0.0872850323551685	0.421569897036652	0.788854153983316	0.421569897036652	0.788854153983316	NA	"abundance"	105	90
"UniClust90_15313-HAHEFFHL_00778|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.0772350238126724	0.0182835451620962	0.0728895269997012	0.421624987159544	0.788854153983316	0.421624987159544	0.788854153983316	NA	"abundance"	105	83
"UniClust90_15313-AHCHHEJB_00881|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.242751312643762	-0.0172759480074225	0.2775848943568	0.421914253147816	0.789240845692403	0.421914253147816	0.789240845692403	NA	"abundance"	105	66
"UniClust90_15313-IPMCJLAA_00532|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0655873390930104	0.0182835451620962	0.102659088782319	0.421984752429659	0.789240845692403	0.421984752429659	0.789240845692403	NA	"abundance"	105	76
"UniClust90_15313-FKEENICP_01929|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.179063829220162	-0.0172759480074225	0.242321943411423	0.422101900929976	0.789286535800253	0.422101900929976	0.789286535800253	NA	"abundance"	105	76
"UniClust90_15313-OKHJJOGO_01417|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.155009320519092	0.020683529646976	0.165403603278048	0.422162277658655	0.789286535800253	0.422162277658655	0.789286535800253	NA	"abundance"	105	43
"UniClust90_15313-HKPHHECB_01254|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.149075908690028	-0.290682613120024	0.174517563896797	0.422454755615101	0.789556933043846	0.422454755615101	0.789556933043846	NA	"abundance"	105	80
"UniRef90_UNK15313-MEBOIBFE_00418|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0878148522916509	0.020683529646976	0.133107105115246	0.42249102443293	0.789556933043846	0.42249102443293	0.789556933043846	NA	"abundance"	105	89
"UniClust90_15313-DPBNCJLC_01101|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.229788127703665	-0.0172759480074225	0.303274902711771	0.42257584698443	0.789556933043846	0.42257584698443	0.789556933043846	NA	"abundance"	105	34
"UniClust90_15313-IDNDOKNB_01909|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.1230769584322	0.0182835451620962	0.127668684477318	0.422613200801958	0.789556933043846	0.422613200801958	0.789556933043846	NA	"abundance"	105	30
"UniClust90_15313-OLBGAOBB_00762|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.15041858362619	0.020683529646976	0.159297790769314	0.422703667777879	0.789582883778572	0.422703667777879	0.789582883778572	NA	"abundance"	105	73
"UniRef90_A0A173RHE1|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.10181359884777	0.020683529646976	0.150568911641289	0.422877852074209	0.78976517528295	0.422877852074209	0.78976517528295	NA	"abundance"	105	67
"UniClust90_15313-MADCFKEO_01166|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.778462080518443	-0.0172759480074225	0.931523620559018	0.423757322252837	0.791264351638718	0.423757322252837	0.791264351638718	NA	"abundance"	105	30
"UniRef90_UNK15313-DPBNCJLC_00284|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0297883847758139	0.0182835451620962	0.0591357751009016	0.423884417428183	0.791358361054136	0.423884417428183	0.791358361054136	NA	"abundance"	105	82
"UniClust90_15313-EFKJFCHK_00624|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.100487301543084	0.0182835451620962	0.146524072767071	0.424099959719397	0.791617430243791	0.424099959719397	0.791617430243791	NA	"abundance"	105	59
"UniClust90_15342-BLBLGNOM_00405|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.2237244965931	0.020683529646976	0.249936104265019	0.424249173097137	0.791702881193539	0.424249173097137	0.791702881193539	NA	"abundance"	105	71
"UniRef90_UNK15313-HDOJIOEE_01487|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.084698684552694	0.020683529646976	0.129990001969419	0.424299303799389	0.791702881193539	0.424299303799389	0.791702881193539	NA	"abundance"	105	82
"UniRef90_A0A173UCQ7|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.161885957194352	0.020683529646976	0.175316275913731	0.424417353100746	0.791779867527011	0.424417353100746	0.791779867527011	NA	"abundance"	105	62
"UniClust90_15313-MGKHMCEK_01388|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.15043627397995	-0.0172759480074225	0.165116342856502	0.424553669642061	0.791890898639525	0.424553669642061	0.791890898639525	NA	"abundance"	105	80
"UniClust90_15313-LGDAJINH_01546|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.292555089610946	-0.0172759480074225	0.381882218310536	0.424667761780754	0.791960443429437	0.424667761780754	0.791960443429437	NA	"abundance"	105	32
"UniClust90_15313-FOECOOPB_01081|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.441487646663208	0.020683529646976	0.569425858845846	0.425006930255779	0.792307134576064	0.425006930255779	0.792307134576064	NA	"abundance"	105	31
"UniRef90_A0A3E2V0H9|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.139067068830272	0.0182835451620962	0.150175710939331	0.425056378520095	0.792307134576064	0.425056378520095	0.792307134576064	NA	"abundance"	105	58
"UniClust90_15313-DGLDMOOB_00416|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.215985454215997	-0.0172759480074225	0.247113711196888	0.425084188582561	0.792307134576064	0.425084188582561	0.792307134576064	NA	"abundance"	105	80
"UniRef90_UNK15313-BNLLABBC_01592|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.149084791891047	0.020683529646976	0.210005782384948	0.425269972102651	0.792374465165635	0.425269972102651	0.792374465165635	NA	"abundance"	105	87
"UniClust90_15313-BABCMAAC_00383|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0586292441048228	0.0182835451620962	0.0948298290969507	0.425274007392748	0.792374465165635	0.425274007392748	0.792374465165635	NA	"abundance"	105	66
"UniRef90_UPI0004E20B40|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0274789204056134	0.0182835451620962	0.0565042046278821	0.425358113461003	0.792387986973154	0.425358113461003	0.792387986973154	NA	"abundance"	105	90
"UniClust90_15313-ENPPDNJL_00425|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.105991312008193	0.020683529646976	0.156382573370615	0.425609569188049	0.792675114725962	0.425609569188049	0.792675114725962	NA	"abundance"	105	79
"UniRef90_A0A0W7TVM1|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.637676492438898	-0.290682613120024	0.430554571094898	0.425744271521209	0.792675114725962	0.425744271521209	0.792675114725962	NA	"abundance"	105	41
"UniClust90_15313-LPEIFJPL_00097|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.122866183116598	0.020683529646976	0.126602382857258	0.425847929081887	0.792675114725962	0.425847929081887	0.792675114725962	NA	"abundance"	105	76
"UniClust90_15346-FCHALCEN_01378|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.0735402426260533	-0.290682613120024	0.270532844645735	0.426057090134772	0.792675114725962	0.426057090134772	0.792675114725962	NA	"abundance"	105	86
"UniRef90_A0A2A7A400|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.302433169752491	0.020683529646976	0.344493020440886	0.426064089043683	0.792675114725962	0.426064089043683	0.792675114725962	NA	"abundance"	105	23
"UniClust90_15313-IPMCJLAA_00098|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.210471387757098	-0.0172759480074225	0.23898026160858	0.426080951446733	0.792675114725962	0.426080951446733	0.792675114725962	NA	"abundance"	105	45
"UniClust90_15313-PMKKEJHA_01427|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.172504792970606	0.0182835451620962	0.236784750257356	0.42615753186143	0.792675114725962	0.42615753186143	0.792675114725962	NA	"abundance"	105	62
"UniClust90_15313-LJLILDNO_01488|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.130793395995423	0.020683529646976	0.137544063464173	0.426204257319698	0.792675114725962	0.426204257319698	0.792675114725962	NA	"abundance"	105	82
"UniClust90_15313-BNBJJKKA_01212|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.0943191611719467	-0.0172759480074225	0.138718469649606	0.4262490046254	0.792675114725962	0.4262490046254	0.792675114725962	NA	"abundance"	105	79
"UniRef90_UNK15313-IOPBJDFA_01580|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.264290280381704	-0.0172759480074225	0.351636560983238	0.426301558895095	0.792675114725962	0.426301558895095	0.792675114725962	NA	"abundance"	105	75
"UniRef90_A0A1Y4T7V1|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.392001231497321	-0.0172759480074225	0.467890186658913	0.426357888300862	0.792675114725962	0.426357888300862	0.792675114725962	NA	"abundance"	105	85
"UniClust90_15313-IGCKPNKA_00629|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	0.175849380561899	0.020683529646976	0.192345099265756	0.426464762036076	0.792730874590586	0.426464762036076	0.792730874590586	NA	"abundance"	105	67
"UniClust90_15313-BEIGBDEB_01203|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.10412043896322	0.020683529646976	0.155997457757804	0.426662933593378	0.792956292047823	0.426662933593378	0.792956292047823	NA	"abundance"	105	73
"UniClust90_15313-HNCIFPEB_00884|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.351985870861615	0.020683529646976	0.460455018145381	0.426755952877718	0.792986237181862	0.426755952877718	0.792986237181862	NA	"abundance"	105	40
"UniRef90_C5ERA3|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.197241704967717	0.0182835451620962	0.220061088160529	0.427011950279596	0.793309152575634	0.427011950279596	0.793309152575634	NA	"abundance"	105	29
"UniClust90_15313-CNOBLDLK_01606|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.100497290598299	0.020683529646976	0.150076890924482	0.427123705738798	0.793309152575634	0.427123705738798	0.793309152575634	NA	"abundance"	105	69
"UniClust90_15313-IHPGEKIB_00603|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.374242548295697	-0.290682613120024	0.103506512601672	0.4271605484531	0.793309152575634	0.4271605484531	0.793309152575634	NA	"abundance"	105	86
"UniClust90_15313-AFNAJFAN_01058|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0546589305759387	0.0182835451620962	0.0904583738803116	0.42726202131774	0.793354709491666	0.42726202131774	0.793354709491666	NA	"abundance"	105	65
"UniClust90_15313-PHIFNBHA_01666|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.126608847661313	0.020683529646976	0.182817629067971	0.427530596113779	0.793491112016533	0.427530596113779	0.793491112016533	NA	"abundance"	105	71
"UniRef90_UNK15313-EMOFOFJG_01358|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.116192991121471	0.020683529646976	0.171340705491715	0.427543403145295	0.793491112016533	0.427543403145295	0.793491112016533	NA	"abundance"	105	73
"UniClust90_15313-FCGACPGP_00950|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0700866469553011	0.0182835451620962	0.109353259395135	0.427611225248144	0.793491112016533	0.427611225248144	0.793491112016533	NA	"abundance"	105	39
"UniRef90_UNK15313-MDOICIHJ_00840|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0770403560279758	0.0182835451620962	0.1181401137988	0.427648939099259	0.793491112016533	0.427648939099259	0.793491112016533	NA	"abundance"	105	33
"UniRef90_R6QIA6|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	0.275639875856933	0.0182835451620962	0.315122040299402	0.42772025997361	0.793491112016533	0.42772025997361	0.793491112016533	NA	"abundance"	105	27
"UniClust90_15313-LPEEEIKC_00214|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.0994194725170038	0.020683529646976	0.150189196350103	0.427804521215551	0.793504662394954	0.427804521215551	0.793504662394954	NA	"abundance"	105	59
"UniClust90_15313-JCHDGKPF_00560|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.5766542015119	-0.0172759480074225	0.697288593644604	0.427997797924236	0.793720376690072	0.427997797924236	0.793720376690072	NA	"abundance"	105	40
"UniClust90_15313-DMBAFBGP_00184|s__GGB9739_SGB15313.t__SGB15313"	"Gender"	"Male"	"GenderMale"	-0.305575504886089	0.020683529646976	0.402247794602119	0.428243988236791	0.794034123846351	0.428243988236791	0.794034123846351	NA	"abundance"	105	24
"UniRef90_UNK15313-HDOJIOEE_01487|s__GGB9739_SGB15313.t__SGB15313"	"age"	"age"	"age"	-0.0326689152442134	0.0182835451620962	0.0633179195943457	0.42837604344737	0.794103200797439	0.42837604344737	0.794103200797439	NA	"abundance"	105	82
"UniRef90_A0A173XU96|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.410462588736676	-0.290682613120024	0.149463208133656	0.428437476432079	0.794103200797439	0.428437476432079	0.794103200797439	NA	"abundance"	105	90
