F-50179122-003S	F-50179079-003S	F-50179110-003S	F-50179085-003S	F-50179129-003S	F-50179112-003S	F-50179108-003S	F-50179123-003S	F-50179133-003S	F-50179114-003S	F-50179131-003S	F-50179101-003S	F-50179077-003S	F-50179097-003S	F-50179087-003S	F-50179099-003S	F-50179071-003S	F-50179118-003S	F-50179125-003S	F-50179116-003S	F-50179106-003S	F-50179137-003S	F-50179127-003S	F-50179075-003S	F-50179083-003S	F-50179091-003S	F-50179135-003S	F-50179139-003S	F-50179120-003S	F-50179081-003S	F-50179105-003S	F-50179095-003S	F-50179089-003S	F-50179093-003S	F-50179073-003S
1.14.14.5	15.4632321472	52.7138760936	26.0080517077	34.1157388938	24.5955990036	14.9539276784	19.9980780098	2.6360003379	0	29.5600448352	31.1459818098	34.2777244033	18.4709987058	34.6278765717	7.2458644666	30.3273660554	3.6837728834	0	1.7340249265	37.8641433914	68.8201713876	40.0150503234	51.8294854821	25.4914535719	10.1755619466	52.9156459904	27.0498993932	78.8532144649	40.2630815441	34.6807553711	4.9791743375	15.433228612	0	4.6214705731	9.2301410276
1.14.14.51	0	5.2108863216	0	0	0	2.0629211224	0	0	0	4.5201380946	0	0	0	0	0	3.9751599201	0	0	0	0	2.1351570729	0	0	0	1.5426755828	0.7295272212	4.1261788022	0	0.8873167208	0.7336076336	4.2057573812	0	0	0	0
1.14.14.84	0	0	0	0	2.3075681549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.14.9	0	0	0	0	17.7537108248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9586763876	0	0	0	0	0	0	0	0	0	0	3.7254879614	0	0	0	0
1.14.15.14	0	0	0	0	0	0	0.4600318529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.15.15	0	0	0	0	2.057488813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4397620213	0	0	0	0	0	0
1.14.15.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.15.28	8.4372970379	2.4016245145	2.6437709094	2.1630704691	0	3.8437038211	4.4326152238	0	0	1.0114690316	3.6561924304	3.1399232546	0.8360821555	3.2201211056	31.266814158	7.7303588464	32.077567504	4.8466118158	11.938050006	11.8351880683	2.2622094867	5.2080554176	5.7418787126	1.215900336	2.0773570691	3.1125166073	6.9295591335	2.2054278725	2.1496847161	6.1147164745	3.069616341	4.9969434359	1.7772666378	14.8472556578	24.6581524338
1.14.15.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.18.2	18.7932208729	0	0	0	0	4.4455579436	0	0	0	5.5135664298	0	0	0	6.9517457569	0	0	0	0	0	0	6.6735998031	0	0	0	0	0	14.2485571183	0	0	0	0	0	2.9647798424	25.238732398	0
1.14.19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.18	0	0.9792676835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.2	0	0	0	0	0.6020676131	0	0	0	0	0	0	0	0	0.6949655457	0	0	0	0	1.8811309632	1.8449488367	0	0	0	0	0	0	0	0	0.7040495691	0	0	0	1.989411493	0	0
1.14.19.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.52	0	0	0	0	0	0	0	0	0	0	0	4.5056037779	0	1.1686962624	0	1.820608585	0	0	0	0	1.406030453	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.19.n4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.20.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8713139792	0	0	0	0
1.14.99.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.3	0	0	0	0	2.783749781	0	0	2.259060618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.36	1.8219204249	3.9690100948	2.6925663093	5.9689007911	3.1986629058	9.8668352361	2.8052375627	4.3292980449	5.4467065315	9.9715748877	1.7614232861	6.065852721	12.6763141282	5.5439022325	11.1983945651	3.4484134684	3.6922529925	3.7435786849	6.7377796611	4.0662713249	1.5639026477	3.3822032898	4.2318668924	4.2574165411	2.3381936782	5.1340595732	4.6996228833	3.5908870803	2.6455258991	3.9428519757	3.7951880196	2.8723702164	5.2130237796	4.853562891	4.3275762124
1.14.99.46	0	0	0	0	24.256197986	0	0.9072850432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.60	0	0	0	0	0	0	0	0	3.5484481957	2.6158709989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.14.99.B4	0	0	0	0	31.0523232143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4780177558	0	0	0	0
1.14.99.B5	0	0	0	0	33.9295868341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6376152279	0	0	0	0
1.15.1.1	4.4485473222	1.6414131616	4.3702552509	4.0340862293	153.5591706884	77.6791541349	0.5024963316	118.4219453964	10.8128059018	46.0352659634	10.3550009435	44.1510130357	7.1334051155	7.3366809191	2.2034108193	29.1037963928	3.5087831951	0	0.6177749004	0	10.2311238899	0	0.9247088234	0	8.3287157372	5.1885586451	14.2939689265	1.8225513812	12.9181555477	7.9595137934	10.3939877763	22.9122400159	0	0	3.4184017797
1.15.1.2	1.4439036395	3.8902427395	1.3549992283	3.5655028131	5.5679130878	26.2025136338	1.7190956223	85.4036840076	11.1719182327	12.2517430743	1.0484361289	3.2529624308	4.8999545272	10.9108194647	10.2985624848	17.6511959476	2.1080805077	1.6125543204	3.4602160811	1.9935076297	5.8866892047	0.641420679	0	0	5.1430865061	0.6847045741	2.8134911258	0	3.4495515624	0	0	6.5623701758	0	6.4069828244	1.371116801
1.16.1.1	1.4623830832	0.3611326525	0.8011498446	0	17.092312551	6.3661212383	0.4082782694	1.6834911881	0	5.0568434205	0.7201363596	1.304225806	7.1795571875	5.7743704082	3.0987374551	2.4054625887	2.3814191323	2.443264381	0	0	7.7769412152	0.6334029205	0	0.7140236309	1.913939137	0	6.9002037922	0	7.7058642932	1.6211579301	2.7020430965	0.4753214022	0	0.9567414183	3.337109266
1.16.1.10	3.4814694251	2.1601719749	1.9135368763	1.4414451895	0	1.2835067919	0	0	2.8625041607	1.3361804842	0	0	0	0	0.4851254616	0.9861629836	0	0	5.067781409	5.3011643763	2.8119664325	0	1.1766390276	8.1416167284	1.5536604645	0	3.1247980796	0	0.186855685	0	0	1.8736899082	3.9014319809	3.7209675853	2.6029037271
1.16.1.3	0	0	0	0	31.1416233925	0	0	0	0	0	0	1.8749449134	0	0	0.9429785951	0	0	0	0	1.3219016028	0	0	0	0	0	0	0	0	0	0	3.403398095	0	0	0	0
1.16.1.5	15.3563479512	16.4422693885	11.9191067997	13.3576123286	24.5811609169	65.3574465355	9.0189201329	165.8057563499	7.6325982845	75.4358964861	19.3083324884	55.4061215122	14.1643103636	37.8391146716	32.0503444584	45.9576061338	52.4716246191	37.2316665007	12.1973529202	14.2324360632	29.8751979633	3.2281166315	6.6210549556	20.6338508297	15.0995833725	10.664755338	27.9473802143	14.0414142193	11.9409713305	14.4603001356	7.630449839	30.0746020339	25.8013554625	14.3725548327	35.4390463682
1.16.1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.16.1.9	0	0	0	2.2126984153	25.6667623174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8646627959	0	0	0	0	0	0	0	0	0	0	0	0
1.16.3.1	46.3403722847	54.4368384946	12.9351610143	40.4255024171	26.4805716711	88.2591861105	51.3037521236	10.9755311427	27.710954435	40.1123606056	30.85487028	28.6977751403	35.8837456639	46.3184411478	21.5241754477	49.9349282672	10.7155516701	73.7683194326	85.9435196341	55.25569144	36.90913056	42.0037725322	76.1585444309	19.7220014791	32.3670734141	23.3106752756	34.3173532839	54.8243438304	30.0604731723	30.8445801063	86.1162019599	26.4518562444	73.6002553372	47.1739867601	16.5451978771
1.16.3.2	7.7704462134	2.5656078704	10.6066901659	7.0485662538	17.5270470714	19.1154067823	5.9163966222	68.5911201502	75.7643865354	26.9543729998	6.4937578598	20.2939047417	33.3263930449	9.8864526054	47.1244634311	2.7614342575	16.237828948	5.3157827288	8.7472203365	0	7.2325279013	2.1964878079	15.9051902494	13.5072688459	21.3043236	4.3495349095	19.6818292466	7.0200315199	15.9689871652	4.8482793812	6.9006617495	21.7754134631	11.6615564493	12.6208735836	10.3757664923
1.16.5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17.1.2	7.4014916605	8.9208247954	1.9022570739	9.8898762676	2.3202916745	6.0404752288	6.1455034803	0	1.0125450032	3.0227572654	5.3969497476	8.5317457693	4.6354044591	1.2309142363	2.290415586	5.0883482895	0	9.2968600319	3.7849399364	9.0737099094	2.5708599126	6.3229678387	9.0714836352	3.1307070584	5.4740673651	1.4351158256	4.7597743459	8.0378588089	4.5830341054	5.3837196068	11.0249244316	1.7902287243	5.239318379	6.7123928596	2.2912554282
1.17.1.4	1.0805266403	4.6965647803	7.9572356587	15.8169512181	681.7170953958	35.9022964736	3.58571793	42.4269000916	3.7075271103	35.767413307	6.0234217936	16.9335563677	13.5038336734	12.7753782926	0	7.1006592207	3.2816644905	0	0	5.2815842924	8.881538842	2.6220095487	0	3.084700603	15.8007003176	7.3902819763	16.9531621346	0	7.2548834742	8.8590757767	27.4108006536	14.5517593915	0	1.4973703687	0
1.17.1.5	1.4675724819	4.166413854	3.7655923371	6.6633437617	7.5587300124	15.5076682899	2.067743795	95.2854358752	5.7477168517	18.8817892536	9.371873205	15.7188033266	11.3091241802	10.9632658475	0	11.5072177543	0	0	0	5.5880905522	5.2784653716	2.2491149995	5.0575822675	4.1024701641	14.8149109078	3.7874287763	1.9959332489	0	4.9379916088	2.1629022844	7.0520868747	6.22596327	4.3748865158	3.7463617025	1.5512595496
1.17.1.8	285.8587134932	336.0549872525	292.1987172251	324.3137494781	195.0666482193	289.6560799767	308.894416339	785.5637285847	217.2159633237	316.0556616493	301.2432473818	296.0274803741	344.4687003528	340.7786639031	301.8508612662	238.7622724818	237.6362562335	269.9590406295	334.540206812	291.982347042	287.5762896284	277.8118591307	309.2630529201	365.2046570825	329.8062636003	318.1231201207	308.7009202072	356.1975722484	347.4954111408	283.570674947	292.6065879892	336.845742048	376.5519687391	313.9184345358	303.0819579731
1.17.1.9	0	0.9390663362	0.2424494702	1.4645557559	10.7811725229	0	1.8558296523	0	0	2.1601467728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2113304546	3.1964401778	0	0	0	0	24.4898178201	0	0	0	0
1.17.2.1	0	2.917043721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6593348959	0	0	0	0	0
1.17.2.3	1.7922277285	0.3729454028	1.2964041567	2.2315873042	0	0.9721379649	0.4733661095	1.6042787375	2.387683591	1.242083267	0	0.672292929	1.9300229934	0	4.5592373477	0	0	0	1.2825241156	0	0.7985706942	0	0.9377328913	0	0	2.25178089	0	1.8016337924	0.8233577316	1.0561769141	0	1.4661322125	1.8423083959	5.5033932106	1.3676810119
1.17.3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17.4.1	406.1371226149	363.2132604553	321.5947342958	547.2418508579	870.1309806458	344.3091906198	470.1473550244	345.7641609611	790.4201144914	241.6391800169	455.2073143275	218.0059573132	542.9217958822	260.4425717873	505.40384211	232.0159962285	485.0895515468	588.956427049	816.9330627689	531.4266160564	319.9839447261	596.2034550552	389.860540919	658.344567864	543.0002103352	220.9737269921	256.059483697	453.5900435581	356.7262891231	392.5913080064	850.2670265897	411.952260853	814.3171959199	545.0295918005	560.7540531907
1.17.4.2	66.0400777917	112.4092570508	93.5754524407	160.4536235064	152.9900655343	286.4081166403	179.2329565952	462.4853861653	98.1037815172	313.9889758041	98.6476586793	178.5628665367	171.6431824947	217.2324289856	61.4050088202	211.5719532214	109.497289531	68.3674753169	96.7294656855	96.0077852173	152.0428694478	113.9155587261	79.3940280788	134.7845607198	142.1511475403	90.3649833852	142.1591765069	81.3003725405	103.6301714011	160.6845160578	111.3224427181	102.1056508996	107.8073892152	72.5090978741	80.2308535298
1.17.5.1	0	0	0	1.3445475196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8499486942	0	0	0	0	0	0
1.17.5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.17.5.3	0	0.8460668086	1.8473228841	1.2255934413	115.6675689384	0	0	0	0	5.7664536971	0	0	2.2716328065	0	0	0	0	0	1.0016589401	1.2341764126	0	0	0	0.9074145948	0	0	1.6895028307	0	1.9187020186	0	1.0701640221	0.8038253829	0	2.4449694041	1.5053919819
1.17.7.1	0	1.5514798923	0.5653495412	0	0	1.4110118397	0	0.343517505	0	0	0	1.3646580382	1.7393650667	0	0	0	0	0	0	0	0	0.7299732053	1.5963952112	0	0	3.3180834873	0	0	1.0795678012	1.3505893555	0	2.3142965713	0	0	0
1.17.7.3	278.0755469188	420.629666439	303.8918605896	330.9876511197	425.0629179004	209.9872776051	346.6293273729	380.6248265811	367.3679290849	334.377691267	296.9911686312	326.599211878	324.3480396524	330.9917125193	316.0642732043	272.4423591356	262.5251913074	283.745710128	351.8761699065	412.0009518293	329.0005588319	379.4767921725	379.5325368434	362.3536423119	362.5627862635	350.7610040545	321.8019106378	409.9157575426	355.9407454905	317.4517686067	287.5930507352	347.9728230847	397.6398948634	270.2258849177	248.1207431824
1.17.7.4	332.7993032128	306.5449591454	253.5952802551	238.6092406486	332.5763619168	155.6452508246	293.401845663	287.5739117679	370.6776470057	185.9029282904	229.5203988434	204.6641440923	245.2259413711	176.0068467971	330.0201422174	190.1226793758	347.2166730363	295.629569905	378.5311898702	312.2025072862	209.5788958558	292.6228480684	276.4808240633	292.7803345691	269.4239585427	173.877181387	268.688312569	296.4781378505	256.913366704	255.7968782622	331.5911739948	243.240369198	347.6672774096	304.3899836971	258.8202681067
1.17.98.1	0	0	0	0	7.2538109059	0	0	26.5788228318	0	6.7810958011	1.4616452151	0.7120366471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8718206624	0	0	0
1.17.99.5	5.7101712942	5.3887705483	0.7810765328	16.024377533	187.9516359184	2.7338375506	10.6853818561	30.8015616157	248.8771534922	1.3830236324	5.545606363	6.4322025519	5.2373229518	2.9579835823	0	2.3223553581	0	0	6.740726637	14.4403709379	0	4.301263	1.3255875028	27.3712788798	10.9241231042	3.6954354456	0	26.8246460158	2.312559021	2.0362494364	19.8936776324	8.4112432711	23.4437675879	5.2064758928	0
1.17.99.6	6.2800269655	7.2270310668	14.9876410529	18.3249687822	238.6847729728	34.7962451818	7.9236003781	167.8301673229	311.4507560373	53.4608312233	11.0205804361	19.7673353967	25.6108655981	4.7581850076	8.8890990355	18.4698692183	17.1415335109	2.4776232607	13.8730216052	27.2035463891	5.5197862322	2.0048118646	7.6052782735	30.0735700572	14.1424745634	2.1212650664	17.8148016624	21.6198586024	16.7382769745	3.3291906865	22.4360350016	18.6240296004	57.8425961863	9.9796789233	2.9345641646
1.17.99.7	1.5962323181	27.997928664	11.5596363521	13.5090493682	36.2302405065	11.6680755213	10.0990132372	55.5636071102	2.5987041063	40.2030954055	13.9001889295	35.6804189299	25.2274902784	23.7629690744	0	2.6719458714	3.0540416073	1.8628203568	0	0	4.6179616139	0	0	0	35.2317188834	6.7275184032	7.3307023397	0	11.5759609011	12.9691808333	13.9199281562	17.8396332531	0	0	0
1.18.1.1	0	0	0	2.3837296564	18.2427578867	2.0980103349	0	11.3473705287	1.8565902334	1.0369370836	0.8460954391	3.6416870108	0.8747701603	6.4130000159	0	3.2120690046	0	0	0	0	2.6468445371	0	0	0	0	0	1.4773021763	0	0	0.8588855838	0	2.7790772317	1.6048854353	0	0.7409497298
1.18.1.2	107.9190783863	145.2317465574	60.5245898714	166.7079611741	125.4732286988	148.2528373103	106.9664048123	232.1104883914	114.2183561271	125.6354376342	110.8334140217	94.4127013898	133.7354914224	117.7348509549	67.0852507598	113.02748294	81.2314148696	118.1376791186	179.3454848772	139.9693304634	137.6287490264	159.4721312342	201.5319387198	174.7932416992	96.1412327812	108.7613273311	97.9444568968	252.9130709747	119.8541609036	103.815507963	174.5787370703	122.3984604864	177.0946113018	133.3784265051	70.9022290962
1.18.1.3	0	0.6812271153	0.800729458	2.5533071155	39.3815160699	6.1151620468	0	12.906718935	0	3.9674453138	0	8.1187392875	1.8769882782	2.8838323948	0	8.6010267846	0	0	0	0	1.243117223	0	0	0	1.2200152913	0	1.2757993509	0	0	2.5530401287	9.4088938033	2.5294843956	3.0973714901	0	0
1.18.1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.18.1.6	0	0	0	0	0	0	0	0	6.4864423551	0	0	1.5226084235	0	0	2.6591499542	0	6.6597599492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6629978976	0	3.3982377778
1.18.6.1	0	1.3307722811	3.132084178	7.543197552	4.7275850985	9.1222355433	2.9762173025	17.3032767929	0	6.8094330424	0	15.1677590608	24.4890082445	9.4795689037	1.8313409863	40.2952734858	6.5069155771	2.8247357568	0	0	5.9713788639	1.015253115	0	0	11.7285291471	0	1.4802446594	0	4.3797997942	2.2404251037	3.5190746342	4.255267134	0	0	0
1.19.1.1	0	0	0	0	20.778783967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8846689249	0	0	0	0
1.19.6.1	0	0	0	0	0.5371076865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.10	48.3926130684	43.1565792791	15.4376673259	52.3641551809	160.1743356984	137.5403147577	44.7173435253	277.7677672776	106.3788579347	67.3135316393	35.2322170774	57.9209703564	69.8851620391	49.1017948884	28.1742110438	85.1849892766	58.9583469869	71.2781718654	76.2772887821	40.4370017713	55.1959041769	51.8488329561	38.3180687682	65.2771760167	49.7429940504	15.8844735922	43.5637436516	45.2647320213	33.7419283201	45.5067775542	105.9384937782	79.0601944179	67.9274377108	61.4206738441	51.3103788776
1.2.1.11	234.8899850759	330.2232835187	241.9320279715	261.5378623301	288.1158625252	248.4228392591	287.2824750672	397.1011325104	310.5617446184	277.4623761011	255.2739075915	290.8814178528	250.1091733207	307.0099443121	244.3773052886	233.6127441214	176.4525476356	219.0769270136	270.1910875678	249.3883218649	275.1581827892	253.8668680677	324.7144218624	252.9278815839	246.6639782172	288.9094321427	288.9467847101	290.5855492641	261.3879780611	260.0219533536	246.0564689336	220.5254177511	293.9342570612	219.7299203233	226.2950560717
1.2.1.12	249.4919591332	295.6919294982	425.4161761676	254.9577244628	468.5753907248	392.8494212446	271.9073730387	675.4538215797	557.8096472373	435.522937626	433.7391741355	426.476057537	368.6888551096	463.158714584	505.2238075264	377.9127917459	638.1161380529	291.1733287608	377.4067598325	304.9351298773	397.3303422963	263.3282711363	295.6698799948	260.7337522161	349.1597735449	305.6161452525	412.055207516	239.2784948697	371.7599878037	374.6732953995	295.2184347759	407.2581942968	367.8286929947	302.800374155	385.7223008078
1.2.1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.16	0.7947469285	0	3.0684020737	6.2012673131	28.1636423567	1.1604369194	0	0	0	1.7272665459	0	1.5766550323	5.678256649	5.6143415048	0	0	3.4804707181	0	0	1.2829451723	7.7090666841	0	0	0	1.0940965044	0	12.3718457836	0	5.9105165901	0.9437237833	7.9565202206	0	0	0	0
1.2.1.19	0	0	0	0	22.5084568741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243853305	0	0	0	0
1.2.1.2	15.5290978775	8.5345948359	3.873032206	9.5745120923	42.8744558106	7.1510259602	8.9681855538	21.8556627309	0.8310259871	11.6885017274	6.9033198384	4.7844956914	11.290136774	7.5441892951	38.3802478523	8.567367035	46.0513533968	19.4352900052	17.5687383696	18.7791707693	12.6093583988	2.531890344	12.0081812037	5.115694784	10.2593275922	11.3453711361	7.7851998399	16.1612617912	5.2302689613	7.6273918077	5.9596911006	7.9079360471	13.0810585794	20.4482225387	18.2512047805
1.2.1.20	0	0	1.9064379776	0	6.036449033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.21	0	0	0	0	11.6536376483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.22	0	0	0	0	37.4706215437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1604328315	0	0	1.2209869699	0	0	0	0	0.7411427663	0	0	0	0	0.957096355
1.2.1.24	0.7947469285	0	5.4440483085	5.4422186658	33.3525270629	1.1604369194	0	35.0536628397	3.416936842	3.2235105586	5.8375659723	2.3594158686	9.7167609768	5.6143415048	0	0	1.0451356364	0	0	0	5.6141906138	0	0	0	0	0	6.0658348252	0	6.0571080153	1.9234934539	2.7797023363	3.2542115952	0	0	1.2237428592
1.2.1.27	0	0	0	0	5.5866708054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.3	0.6722159482	2.0096220443	2.2275818972	4.0456702112	100.3114303318	31.2678571094	0.6409723623	138.9563818317	12.8483027249	15.2020138361	10.4441780967	8.7088768296	8.6340342176	2.8948300856	3.4828874055	8.8445364946	0	0	2.9704193544	0	0	0	0	3.6265968775	2.684463845	0	0	3.4329307659	0.3594342077	0	6.2017372945	18.2833344295	5.0776229028	0	5.0122129311
1.2.1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8362177304	0	0	0	0
1.2.1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.38	395.3050421445	366.81763947	296.1532006851	334.3702165219	125.6070714858	178.7104304271	273.914057779	258.0041359439	201.7171300096	304.3294173571	289.2972730482	338.3599862941	287.6670415388	320.5806196246	272.3592850099	197.4522857384	193.1104596678	245.4833221588	235.070557605	332.5002719013	305.9177224052	317.9914082926	432.8300220491	460.3156420466	267.4279254548	434.2711957062	285.4900081367	507.8697165132	297.1974957802	286.0701457924	221.2010409965	278.7463238707	236.3708722997	255.5704571858	279.8161301994
1.2.1.39	0	0.7270886444	0	0	11.4068306105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.41	546.3655706563	354.8124342328	367.5060697821	425.8285411157	250.6934749152	223.9255025967	398.0233264805	264.6115344254	447.8045650786	349.8579633359	334.3067848737	339.6163707616	369.1630367892	342.4802667869	566.8090041108	254.409252435	436.5075572054	509.163957841	492.0645368708	415.8845181486	384.9874915881	472.7275732665	434.0431151229	424.6112150802	491.5276727577	436.7733842726	423.2484602707	253.7940622727	370.3131741894	441.3677217779	407.4472532228	376.8651353377	583.420819183	502.3787302988	516.7413266071
1.2.1.46	0	0	0.2372466919	0	0	0	0	1.318119065	0	0	0	0	0	0.7221191898	0	0	0	0.7173840097	0	0	0	0	0	0	0	0	0	0	0.577305493	0	0	0	0	0	0
1.2.1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6546999037	0	0	0	1.5845890258	0	0	0	0
1.2.1.48	0	0	0	0	1.7343395443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2209869699	0	0	0	0	0	0	0	0	0	0
1.2.1.5	0	0	0.7696059873	0	40.053406033	3.7265032048	0	45.3357352048	0	4.7558946939	4.5262747249	0.9382368149	1.6890794387	5.2783281717	0	0	0	0	0	1.9611715039	1.0721263276	1.6001757993	0	5.15375587	2.3666105276	0	0	0	0.4389148483	0	14.7615369754	1.0225638302	0	0	0
1.2.1.51	1.7360016544	3.0701902172	5.7440497133	3.0744042066	1.0214238858	23.1763399146	1.4109858438	15.5650742091	1.2697761609	45.7174515537	7.8495371711	21.5483797879	5.0671074313	21.9625451553	6.2319005653	28.2809719684	24.4869173369	3.4432550427	5.1870672718	2.0032062693	15.7613218088	1.8607398311	4.7274491152	3.6792417664	9.5572192928	4.2135567203	20.8003716547	5.8810845095	8.5999151055	6.8382298411	3.7035364355	11.4013846227	6.810594999	11.4407616927	7.931900522
1.2.1.58	0	0.4926839214	0.8899024309	2.6181024457	3.3230803372	5.6377147675	0	5.3523400547	1.969377984	6.6769626623	0	2.6606247049	5.6054533721	4.7657884691	0	7.6962656349	0	0	2.5976811273	0	7.7338310409	0	0	3.3157768393	2.4586394177	1.3999231326	3.1332161436	0	1.8565162212	1.8123296847	0	3.4980961162	0	1.2278547027	0
1.2.1.59	0	0	0	0	0	0	0	0	0	0	0	2.1669857881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2.1.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0236284438	0	0	0	0
1.2.1.62	0	0	2.0725701429	1.9545502668	0	4.8083540496	0	0	1.3086457249	1.9386522673	0	9.3635436841	2.9152657966	5.7129151202	0	0	0	0	0	1.6371242927	0.4431222873	0	0	0	0.9698696246	0	11.0320198339	1.4613755662	1.0585280071	1.7924458606	0	0.8532408778	0	0	1.213816898
1.2.1.68	0	0	2.6758486527	1.9464736128	0	1.3622722798	1.4402335145	1.71554215	0	4.9747567095	12.5972945852	4.8558007417	0	7.2434439168	0	4.2536829381	0	0	0	3.3125815051	2.1663044752	1.8668813387	0.7794626184	1.0198861459	4.3470371928	5.5920244038	9.3218464534	0	10.2392843575	10.7285685523	0	12.5077144553	0	0	0
